encryptedHexCardNo,dateTimeTransaction,merchantCategoryCode,transactionAmount,latitude,longitude,cardBalance,is_fraud
630469000000.0,12-09-2020 08:17,fraud_Heathcote LLC,31.99,45.671,-121.8686,2467.74,0
4.537e+18,29-12-2020 17:27,"fraud_Weimann, Kuhic and Beahan",172.31,35.9866,-106.0654,30273.8,0
342351000000000.0,03-09-2020 16:27,fraud_Kling-Ernser,191.72,33.1194,-83.8235,19992.51,0
377114000000000.0,02-08-2020 07:03,fraud_Sawayn PLC,84.32,39.4055,-75.3209,29497.0,0
30273000000000.0,04-12-2020 18:24,"fraud_Mante, Luettgen and Hackett",389.3,35.5762,-91.4539,26445.8,0
30118400000000.0,21-08-2020 15:42,fraud_Bahringer Group,13.34,40.4109,-74.238,8842.73,0
3526830000000000.0,26-08-2020 03:40,"fraud_Haley, Jewess and Bechtelar",6.33,44.2529,-85.017,8814.95,0
343473000000000.0,13-09-2020 12:28,"fraud_Reichert, Shanahan and Hayes",9.52,43.6849,-71.2551,41773.41,0
3533010000000000.0,17-11-2020 21:03,fraud_Champlin-Casper,31.22,43.2237,-75.1612,33362.29,0
3565420000000000.0,15-10-2020 19:01,fraud_Gerhold LLC,135.18,38.9763,-87.3667,46666.42,0
2720430000000000.0,20-12-2020 21:01,fraud_Dooley-Thompson,2.39,44.0575,-69.9656,4603.83,0
3593120000000000.0,27-07-2020 00:48,fraud_Pacocha-O'Reilly,128.23,44.4971,-67.9503,34833.96,0
3596220000000000.0,13-12-2020 20:29,"fraud_Schuppe, Nolan and Hoeger",5.86,40.8626,-91.9534,48672.14,0
6011930000000000.0,04-12-2020 09:29,"fraud_Ruecker, Beer and Collier",97.26,44.2541,-68.5565,1449.93,0
36153900000000.0,14-10-2020 00:10,fraud_Runolfsson and Sons,99.92,28.1762,-81.9591,13597.94,0
3518760000000000.0,06-10-2020 14:21,fraud_Lynch Ltd,4.57,38.5677,-109.5271,40948.26,0
370877000000000.0,21-08-2020 23:24,"fraud_Stanton, Jakubowski and Baumbach",81.99,36.2017,-81.1286,44147.02,0
3542160000000000.0,29-11-2020 01:18,"fraud_Raynor, Feest and Miller",37.89,43.5089,-93.4824,17422.96,0
3565200000000000.0,20-09-2020 11:29,fraud_Zboncak LLC,52.47,40.4815,-92.9951,4482.37,0
30181400000000.0,31-12-2020 07:01,fraud_Christiansen-Gusikowski,8.02,44.2415,-121.0113,7362.54,0
3533800000000000.0,31-12-2020 15:29,fraud_Rau-Grant,2.39,40.2967,-98.737,45197.94,0
5388660000000000.0,06-12-2020 05:51,fraud_Heller-Langosh,59.95,43.2064,-90.9405,29762.4,0
4.49791e+18,15-11-2020 19:49,"fraud_Haley, Batz and Auer",59.29,34.6902,-79.1834,38312.85,0
630423000000.0,13-11-2020 03:46,fraud_Cassin-Harvey,42.98,48.8878,-118.2105,7693.61,0
3513290000000000.0,05-10-2020 00:05,"fraud_Daugherty, Pouros and Beahan",5.81,37.7256,-81.1087,40675.04,0
3566000000000000.0,31-08-2020 02:25,fraud_O'Keefe-Hudson,56.95,31.8092,-106.4247,14893.01,0
4607070000000000.0,21-12-2020 22:41,fraud_Gerlach Inc,18.64,35.8985,-97.2607,35406.48,0
3576430000000000.0,06-12-2020 04:59,fraud_Trantow PLC,80.18,33.5623,-112.0559,3878.24,0
2252060000000000.0,26-07-2020 19:36,fraud_Champlin-Casper,66.33,44.6437,-90.1031,18367.62,0
4464460000000.0,07-11-2020 23:32,"fraud_Terry, Johns and Bins",57.1,29.8826,-84.5964,36565.59,0
4514240000000000.0,03-12-2020 19:27,"fraud_Monahan, Bogisich and Ledner",111.43,41.4247,-105.4781,14102.99,0
4629450000000000.0,20-12-2020 22:08,fraud_Collier LLC,22.87,30.9416,-83.3574,45940.51,0
30404300000000.0,09-08-2020 09:14,"fraud_Casper, Hand and Zulauf",196.76,43.0498,-78.851,11927.66,0
6011680000000000.0,09-11-2020 19:53,fraud_Larkin Ltd,6.55,36.2835,-87.4581,15030.15,0
2720010000000000.0,28-07-2020 23:33,fraud_Dare-Gibson,73.03,43.3526,-102.5411,42461.42,0
30561200000000.0,08-11-2020 21:51,fraud_Abernathy and Sons,3.55,40.5891,-75.4645,33101.07,0
4364010000000000.0,18-12-2020 23:42,"fraud_Romaguera, Cruickshank and Greenholt",3.03,39.5483,-119.7957,47488.07,0
4658490000000000.0,05-08-2020 03:47,fraud_Flatley Group,15.46,39.9636,-79.7853,9302.97,0
180068000000000.0,26-10-2020 10:16,fraud_Torp-Labadie,66.81,42.9385,-88.395,12216.87,0
567868000000.0,09-11-2020 02:23,fraud_Dach-Borer,75.33,29.7736,-95.4034,10297.01,0
2264940000000000.0,11-10-2020 21:56,fraud_Smith-Stokes,9.81,29.3641,-98.4924,17360.13,0
4378990000000000.0,28-09-2020 09:48,fraud_VonRueden Group,43.9,43.9742,-71.1503,6729.87,0
30103100000000.0,30-07-2020 23:14,"fraud_Fadel, Mertz and Rippin",29.33,41.0001,-78.2357,11330.31,0
4.98985e+18,03-10-2020 13:18,fraud_Lemke-Gutmann,287.71,34.1832,-81.5324,44489.51,0
6011380000000000.0,17-11-2020 09:07,fraud_Brekke and Sons,46.05,44.6001,-84.2931,16313.17,0
30235400000000.0,12-07-2020 18:26,"fraud_Turcotte, McKenzie and Koss",95.48,38.5072,-81.89,15429.97,0
4550600000000000.0,03-12-2020 10:03,"fraud_Schoen, Kuphal and Nitzsche",90.26,40.7559,-82.5123,2937.18,0
36153900000000.0,23-11-2020 17:58,"fraud_Haley, Batz and Auer",11.73,28.1762,-81.9591,12361.4,0
4586260000000.0,07-11-2020 14:54,fraud_Bins-Howell,2.59,40.1362,-95.2138,9378.74,0
4979420000000000.0,12-11-2020 01:18,"fraud_Watsica, Haag and Considine",108.11,41.4193,-99.3844,46708.48,0
347613000000000.0,29-10-2020 14:35,fraud_Will Ltd,12.99,44.8393,-69.2675,2856.54,0
377993000000000.0,30-11-2020 20:39,"fraud_Prosacco, Kreiger and Kovacek",244.19,44.8755,-88.1555,15828.01,0
4.95683e+18,29-07-2020 14:26,"fraud_McDermott, Osinski and Morar",93.56,40.6747,-74.2239,26136.99,0
375083000000000.0,09-07-2020 23:18,"fraud_Bins, Balistreri and Beatty",7.72,47.0999,-96.727,39018.13,0
4.40001e+18,15-11-2020 07:21,fraud_Wolf Inc,98.82,41.4972,-98.7858,47330.05,0
4.31958e+18,17-08-2020 09:39,fraud_Kerluke-Abshire,2.42,37.1788,-82.695,1106.8,0
180043000000000.0,22-06-2020 20:59,"fraud_Terry, Johns and Bins",9.3,27.7898,-82.7243,34645.74,0
2222000000000000.0,02-08-2020 12:46,fraud_Kulas Group,87.92,38.9318,-89.9618,18722.83,0
213137000000000.0,30-11-2020 00:22,fraud_Lockman Ltd,109.36,34.5189,-112.2523,21245.3,0
4430880000000000.0,20-12-2020 08:54,fraud_Schmitt Inc,91.53,39.3199,-106.6596,3212.65,0
4.30103e+18,30-06-2020 00:16,"fraud_Weimann, Kuhic and Beahan",135.06,40.6025,-80.3863,42217.14,0
3575540000000000.0,04-08-2020 15:00,fraud_O'Hara-Wilderman,1.49,34.3396,-89.5736,27306.62,0
2242540000000000.0,30-11-2020 04:59,fraud_Koss and Sons,84.54,38.4921,-85.4524,5398.52,0
4169390000000.0,29-10-2020 14:52,fraud_Bins-Howell,64.47,43.033,-77.1575,42843.97,0
3567880000000000.0,29-12-2020 05:49,fraud_Berge LLC,39.96,44.0577,-76.0196,8797.49,0
3597930000000000.0,31-12-2020 22:32,"fraud_Denesik, Powlowski and Pouros",41.15,35.2229,-89.5518,43607.17,0
3577580000000000.0,22-12-2020 11:24,"fraud_Rutherford, Homenick and Bergstrom",81.91,41.0935,-81.0425,28713.85,0
213112000000000.0,08-09-2020 14:38,fraud_Connelly-Carter,47.94,34.0326,-82.2027,31828.47,0
3583290000000000.0,03-11-2020 11:27,fraud_Rau and Sons,139.06,35.0203,-106.5503,29600.4,0
30118400000000.0,18-08-2020 20:42,fraud_Rau-Grant,61.66,40.4109,-74.238,40777.08,0
3591920000000000.0,20-08-2020 09:22,fraud_Dach-Nader,1.6,28.5697,-80.8191,10272.28,0
3573030000000000.0,19-12-2020 20:34,fraud_Rau-Robel,6.11,40.3207,-110.436,21494.08,0
4.2097e+18,16-10-2020 16:02,fraud_Dare-Gibson,17.47,37.8274,-88.6235,22408.59,0
3525590000000000.0,23-06-2020 07:23,fraud_Luettgen PLC,66.6,36.0424,-79.3242,36827.78,0
3514900000000000.0,04-12-2020 06:44,fraud_Bradtke PLC,82.94,42.958,-77.3083,12697.53,0
4.102e+18,25-08-2020 05:23,fraud_Harber Inc,79.39,32.9276,-97.2489,46787.54,0
4.79263e+18,03-12-2020 10:05,"fraud_Mosciski, Gislason and Mertz",212.2,38.9462,-94.9714,13528.36,0
4433090000000000.0,19-12-2020 09:04,fraud_Corwin-Collins,80.01,39.2335,-77.1458,18070.14,0
4066600000000.0,21-08-2020 19:20,fraud_Ullrich Ltd,48.95,37.8795,-82.7251,1766.51,0
4755700000000.0,20-12-2020 04:35,fraud_McDermott-Weimann,51.17,32.9643,-96.6012,29427.42,0
3560340000000000.0,16-12-2020 21:01,fraud_Kessler Inc,8.29,42.0789,-92.3763,46777.08,0
4119760000000000.0,20-10-2020 08:10,fraud_Hermann-Gaylord,2.22,40.7152,-89.2706,20463.34,0
4.37926e+18,30-07-2020 22:35,fraud_Schoen-Quigley,8.35,37.7878,-122.1884,42539.95,0
639024000000.0,11-08-2020 11:47,fraud_Kutch LLC,57.4,44.6087,-74.9732,5702.92,0
2254920000000000.0,28-10-2020 16:42,fraud_Sporer-Keebler,73.19,38.0828,-76.3477,31059.48,0
581686000000.0,08-08-2020 22:26,fraud_Kozey-Kuhlman,6.8,41.5205,-80.0573,42944.76,0
4710790000000000.0,02-12-2020 14:27,"fraud_Mueller, Gerhold and Mueller",52.17,41.229,-85.3244,15939.09,0
3534330000000000.0,03-10-2020 21:01,"fraud_Larson, Quitzon and Spencer",553.05,45.2857,-108.9082,36673.58,0
30235400000000.0,17-12-2020 17:06,"fraud_Runte, Green and Emard",10.54,38.5072,-81.89,23789.72,0
4.64685e+18,18-08-2020 03:02,fraud_Trantow PLC,76.17,40.732,-73.1,10451.46,0
4.76943e+18,21-11-2020 09:44,fraud_Lebsack and Sons,9.91,40.5553,-77.4001,27191.49,0
4727240000000000.0,13-08-2020 07:23,fraud_Bailey-Morar,87.55,30.8635,-87.7644,20327.57,0
3533800000000000.0,18-08-2020 00:53,fraud_Stracke-Lemke,136.97,40.2967,-98.737,21553.84,0
180040000000000.0,08-09-2020 11:19,"fraud_Kutch, Hermiston and Farrell",63.36,40.7699,-73.9511,25785.92,0
370612000000000.0,16-11-2020 22:05,fraud_Gerhold LLC,71.69,40.1159,-74.8536,12722.64,0
3558650000000000.0,15-09-2020 18:38,fraud_Eichmann-Kilback,43.0,32.6205,-94.2,29704.09,0
3518230000000000.0,10-08-2020 04:23,"fraud_Kerluke, Considine and Macejkovic",32.53,33.6372,-96.6184,12191.28,0
30103100000000.0,17-08-2020 12:52,fraud_Roberts-Beahan,11.99,41.0001,-78.2357,9685.82,0
3540210000000000.0,30-06-2020 13:36,fraud_Gleason and Sons,49.58,34.7437,-102.5064,39485.45,0
6011230000000000.0,08-12-2020 23:45,fraud_Spencer-Runolfsson,45.48,40.9115,-74.414,11688.65,0
5456710000000000.0,17-09-2020 22:53,fraud_Schoen-Quigley,103.14,36.1486,-105.6648,12682.85,0
342952000000000.0,21-11-2020 12:49,fraud_Quitzon-Goyette,5.95,42.0158,-73.2913,25315.52,0
3529600000000000.0,23-11-2020 19:27,fraud_Dibbert and Sons,50.25,42.8948,-74.8209,49899.74,0
4.58766e+18,19-10-2020 12:24,fraud_Nader-Heller,160.05,41.0646,-87.5917,37226.69,0
213156000000000.0,06-10-2020 17:05,"fraud_Hermiston, Russel and Price",55.42,40.5503,-79.3237,46493.02,0
3552580000000000.0,10-12-2020 18:15,"fraud_Roberts, Daniel and Macejkovic",86.38,35.1959,-83.8228,36769.61,0
2229820000000000.0,16-12-2020 13:24,fraud_Parker-Kunde,1.97,30.2508,-89.6011,19630.7,0
4586260000000.0,06-09-2020 07:07,fraud_Kris-Padberg,2.6,40.1362,-95.2138,40606.95,0
4809700000000.0,21-09-2020 07:08,"fraud_Harris, Gusikowski and Heaney",87.98,32.4204,-85.0796,13907.52,0
4003990000000000.0,15-11-2020 23:44,fraud_Osinski Inc,2.91,33.3224,-86.9657,11345.59,0
3526830000000000.0,29-07-2020 16:51,fraud_White and Sons,83.78,44.2529,-85.017,28622.4,0
2264940000000000.0,06-12-2020 18:10,fraud_Jerde-Hermann,7.12,29.3641,-98.4924,45674.43,0
30551600000000.0,22-09-2020 22:50,fraud_Fadel Inc,39.27,35.1836,-81.4552,7680.14,0
4681700000000.0,30-12-2020 00:52,"fraud_Kerluke, Kertzmann and Wiza",5.7,35.8596,-86.421,49249.19,0
377655000000000.0,08-12-2020 07:47,fraud_Kiehn Inc,52.19,36.0435,-84.04,3640.62,0
3533180000000000.0,07-08-2020 13:44,fraud_Goyette-Gerhold,10.51,40.8731,-96.1528,33843.58,0
30487600000000.0,22-07-2020 23:58,fraud_Weimann-Lockman,2.25,38.097,-86.1723,31175.72,0
4306590000000000.0,01-12-2020 05:38,fraud_Lesch Ltd,389.32,40.1186,-87.2602,39193.08,0
4.64685e+18,28-07-2020 05:03,fraud_Kuhic Inc,192.68,40.732,-73.1,21919.99,0
676246000000.0,30-12-2020 10:51,fraud_Lind-Buckridge,7.52,26.7197,-80.1248,45760.19,0
4788100000000.0,29-12-2020 02:10,fraud_Hudson-Ratke,54.18,39.6321,-84.2675,7958.45,0
3540210000000000.0,28-11-2020 03:53,"fraud_Yost, Block and Koepp",33.47,34.7437,-102.5064,20401.68,0
4.46746e+18,03-11-2020 06:04,fraud_Hudson-Ratke,103.66,28.06,-82.4079,7266.37,0
213103000000000.0,22-09-2020 06:23,fraud_Bailey-Morar,127.6,43.7857,-124.1437,40949.52,0
676373000000.0,21-12-2020 01:28,"fraud_Schultz, Simonis and Little",86.1,39.7562,-98.4462,31726.92,0
213158000000000.0,02-12-2020 13:42,"fraud_Cronin, Kshlerin and Weber",54.36,41.606,-109.23,43059.58,0
2712210000000000.0,06-10-2020 20:57,"fraud_Schroeder, Hauck and Treutel",16.11,30.4066,-91.1468,21607.85,0
3591920000000000.0,26-11-2020 09:28,fraud_Block-Parisian,9.45,28.5697,-80.8191,49391.27,0
6547670000000000.0,05-07-2020 22:17,fraud_Fahey Inc,6.02,39.8839,-75.4669,20777.55,0
3583640000000000.0,26-12-2020 15:09,"fraud_Bins, Balistreri and Beatty",2.76,40.0369,-75.0664,46964.69,0
213179000000000.0,23-12-2020 07:21,fraud_Mraz-Herzog,55.75,43.0351,-108.2024,49549.67,0
4900630000000.0,13-12-2020 00:14,"fraud_Lind, Huel and McClure",91.04,33.9056,-118.0818,27876.28,0
180046000000000.0,27-07-2020 00:59,"fraud_Reilly, Heaney and Cole",70.59,44.8021,-122.7624,28171.63,0
4383520000000.0,01-09-2020 13:03,fraud_Williamson LLC,1.64,39.9347,-86.1633,20863.14,0
6517220000000000.0,22-12-2020 08:48,"fraud_Little, Gutmann and Lynch",965.23,31.6453,-90.1801,17522.25,0
6011400000000000.0,01-08-2020 23:44,fraud_Thiel-Thiel,2.19,42.1001,-73.3611,37489.31,0
501803000000.0,23-07-2020 04:36,fraud_Fisher Inc,4.62,41.5403,-122.9366,11529.85,0
6011690000000000.0,23-08-2020 14:53,fraud_Kunde-Sanford,2.44,45.6675,-93.2433,36015.24,0
4.11027e+18,27-12-2020 08:39,fraud_Koepp-Witting,80.51,33.5567,-90.5451,5540.23,0
180047000000000.0,02-07-2020 09:00,fraud_Kuvalis Ltd,69.23,37.575,-88.9655,37735.05,0
4079770000000.0,04-12-2020 03:17,"fraud_Nitzsche, Kessler and Wolff",12.31,44.6255,-116.4493,25519.46,0
344710000000000.0,25-07-2020 09:29,fraud_Kiehn Inc,201.06,27.4703,-81.4872,39853.55,0
372509000000000.0,07-12-2020 20:33,fraud_Botsford and Sons,210.57,42.9147,-83.4845,31755.4,0
4006050000000.0,09-12-2020 05:00,fraud_Harber Inc,55.11,36.8347,-84.4436,19731.8,0
501899000000.0,06-07-2020 22:16,fraud_Erdman-Ebert,9.49,33.9845,-85.9077,21329.6,0
3586960000000000.0,20-12-2020 15:35,fraud_Altenwerth-Kilback,83.81,40.3673,-79.1605,29909.01,0
4926380000000000.0,23-11-2020 00:45,"fraud_Ferry, Reichel and DuBuque",75.79,36.3011,-91.5281,32682.98,0
4.04504e+18,21-10-2020 10:26,fraud_Hills-Witting,66.98,39.9458,-75.9703,25883.1,0
3525590000000000.0,30-10-2020 21:04,fraud_Botsford Ltd,8.85,36.0424,-79.3242,9497.1,0
3598300000000000.0,05-07-2020 16:34,fraud_Thiel Ltd,2.23,37.6395,-97.1714,34577.38,0
4474320000000000.0,22-10-2020 18:08,fraud_Haag-Blanda,3.21,37.7773,-119.0825,16587.85,0
4306590000000000.0,12-12-2020 19:42,"fraud_Medhurst, Cartwright and Ebert",184.83,40.1186,-87.2602,19248.74,0
4067140000000000.0,10-09-2020 13:23,"fraud_Lakin, Ferry and Beatty",22.15,33.9315,-87.6194,5247.96,0
374930000000000.0,10-11-2020 12:44,fraud_Fisher-Schowalter,5.15,42.2203,-83.3583,39429.61,0
4.49745e+18,02-07-2020 10:48,fraud_Strosin-Cruickshank,199.44,32.5317,-92.176,28034.12,0
4147610000000000.0,04-11-2020 23:31,"fraud_Nicolas, Hills and McGlynn",14.05,44.1111,-94.9134,26153.75,0
2227670000000000.0,18-07-2020 20:23,fraud_Ziemann-Waters,26.4,27.9004,-82.7152,2982.95,0
580954000000.0,20-12-2020 17:08,fraud_Bernhard-Lesch,95.14,41.2496,-73.9446,3563.4,0
30029100000000.0,17-11-2020 09:12,fraud_Trantow PLC,83.0,42.1239,-79.1895,5014.17,0
213153000000000.0,27-09-2020 19:06,fraud_Bartoletti and Sons,127.76,45.4963,-89.7273,21956.13,0
4642260000000000.0,23-11-2020 21:53,"fraud_Turner, Ziemann and Lehner",8.88,38.9999,-109.615,17080.77,0
372509000000000.0,20-07-2020 22:25,fraud_Fadel Inc,16.34,42.9147,-83.4845,34697.62,0
180049000000000.0,04-09-2020 12:18,fraud_Fadel Inc,72.64,46.4959,-90.4383,42093.33,0
3528230000000000.0,20-09-2020 00:07,fraud_Gleason-Macejkovic,625.56,39.224,-74.9942,45924.18,0
30042400000000.0,04-07-2020 15:14,fraud_Yost-Rogahn,2.8,40.9051,-73.3309,28413.8,0
502013000000.0,16-07-2020 08:40,"fraud_Kovacek, Dibbert and Ondricka",145.85,42.6315,-75.1866,31732.41,0
213199000000000.0,14-07-2020 21:15,"fraud_Effertz, Welch and Schowalter",73.3,38.0649,-99.2374,30292.33,0
4186530000000.0,01-12-2020 20:59,fraud_Nader-Maggio,98.81,33.3645,-81.2718,38059.77,0
2254800000000000.0,05-10-2020 00:39,fraud_Funk Group,34.84,30.946,-83.2474,23607.01,0
4171400000000000.0,04-07-2020 16:03,fraud_Jakubowski Group,111.91,35.0296,-82.5136,36921.32,0
3514870000000000.0,08-09-2020 23:43,"fraud_Brown, Homenick and Lesch",14.0,32.9396,-105.8189,6324.16,0
675990000000.0,14-07-2020 23:51,fraud_Padberg-Sauer,3.05,41.0767,-74.5982,6826.73,0
180056000000000.0,29-06-2020 15:03,"fraud_Nicolas, Hills and McGlynn",28.76,43.4269,-85.2924,35359.47,0
6011370000000000.0,13-12-2020 13:55,fraud_O'Hara-Wilderman,74.82,41.2419,-81.7453,44508.37,0
3564180000000000.0,29-08-2020 01:24,"fraud_Christiansen, Goyette and Schamberger",65.5,39.9934,-81.8024,32607.3,0
345934000000000.0,28-07-2020 22:26,fraud_Eichmann-Kilback,62.49,38.4121,-75.2811,29837.98,0
4.7973e+18,03-11-2020 16:13,"fraud_Hagenes, Kohler and Hoppe",13.97,38.8938,-86.5246,41155.66,0
3518670000000000.0,15-09-2020 08:00,fraud_Brekke and Sons,77.09,39.1657,-84.233,4463.69,0
342952000000000.0,12-08-2020 09:10,"fraud_Schaefer, Maggio and Daugherty",35.49,42.0158,-73.2913,36896.88,0
3525590000000000.0,29-08-2020 20:33,fraud_Turner and Sons,4.29,36.0424,-79.3242,17413.08,0
4.18183e+18,14-09-2020 04:02,fraud_Heidenreich PLC,114.85,36.6659,-105.4694,29553.46,0
2248350000000000.0,30-07-2020 07:18,"fraud_Heller, Gutmann and Zieme",126.75,41.0109,-81.2977,37329.32,0
30328400000000.0,03-12-2020 17:23,fraud_Bahringer Group,99.71,40.029,-93.1607,4326.82,0
3598220000000000.0,17-08-2020 14:54,"fraud_Mueller, Gerhold and Mueller",106.19,40.6729,-73.5365,11207.5,0
4.68915e+18,06-12-2020 13:02,"fraud_Schumm, McLaughlin and Carter",75.6,40.9207,-96.168,33601.11,0
4809700000000.0,22-11-2020 06:11,fraud_Strosin-Cruickshank,214.83,32.4204,-85.0796,38736.02,0
377114000000000.0,21-09-2020 00:54,fraud_Miller-Hauck,137.83,39.4055,-75.3209,25461.59,0
4.04504e+18,27-10-2020 01:35,"fraud_Wiza, Schaden and Stark",39.47,39.9458,-75.9703,22608.59,0
4585130000000.0,08-11-2020 17:53,"fraud_Crist, Jakubowski and Littel",19.26,39.7417,-93.6289,47271.52,0
2512310000000000.0,24-10-2020 18:26,fraud_Windler LLC,18.4,42.5164,-82.9832,6411.12,0
3502380000000000.0,29-11-2020 15:41,fraud_Hammes-Beatty,47.72,30.5354,-95.4532,22319.97,0
4195740000000.0,28-12-2020 17:15,"fraud_Dare, Fritsch and Zboncak",40.3,45.5303,-122.7033,35818.87,0
30093000000000.0,03-11-2020 18:35,"fraud_Dare, Fritsch and Zboncak",35.17,38.6207,-83.8067,45506.51,0
4.98985e+18,12-10-2020 06:26,fraud_Rutherford-Mertz,192.08,34.1832,-81.5324,11844.99,0
5130480000000000.0,05-08-2020 13:09,"fraud_Walter, Hettinger and Kessler",78.43,40.8314,-83.9758,49019.33,0
4.95859e+18,06-12-2020 02:59,"fraud_Kuhic, Bins and Pfeffer",3.16,38.7894,-77.2818,37908.82,0
180018000000000.0,03-10-2020 10:11,fraud_DuBuque LLC,174.5,42.3703,-84.2485,24666.61,0
374930000000000.0,28-12-2020 12:47,fraud_Kozey-McDermott,1.13,42.2203,-83.3583,19666.23,0
180017000000000.0,04-12-2020 02:10,fraud_Harris Inc,100.0,42.6853,-73.8253,23204.5,0
501899000000.0,05-09-2020 01:55,"fraud_Larkin, Stracke and Greenfelder",160.97,33.9845,-85.9077,34190.72,0
3577790000000000.0,07-12-2020 20:15,fraud_Ernser-Feest,79.59,47.7068,-97.2092,14760.47,0
3598900000000000.0,12-12-2020 08:39,"fraud_Goyette, Howell and Collier",2.28,41.2403,-82.6078,32350.88,0
4427810000000.0,17-11-2020 19:10,"fraud_Monahan, Bogisich and Ledner",95.38,33.3305,-105.6933,35921.01,0
4005680000000000.0,17-12-2020 12:28,fraud_Ziemann-Waters,98.88,30.459,-90.9027,36580.45,0
3568260000000000.0,29-12-2020 00:07,"fraud_Streich, Hansen and Veum",62.49,41.2249,-85.0301,26458.42,0
213112000000000.0,22-12-2020 14:05,fraud_Pagac LLC,15.9,34.0326,-82.2027,12907.37,0
3546900000000000.0,05-07-2020 00:36,fraud_Medhurst PLC,3.22,31.6591,-96.8094,31837.65,0
4.89707e+18,03-11-2020 04:39,fraud_Kiehn-Emmerich,78.21,28.3011,-82.6927,22883.05,0
6539650000000000.0,02-08-2020 12:02,fraud_Schulist Ltd,180.43,38.6865,-121.3494,43449.63,0
342351000000000.0,06-07-2020 19:20,fraud_Streich Ltd,44.47,33.1194,-83.8235,30787.48,0
373905000000000.0,13-09-2020 12:04,fraud_Kris-Padberg,8.71,31.929,-97.6443,7373.72,0
4.79263e+18,03-12-2020 17:31,fraud_Boyer PLC,35.86,38.9462,-94.9714,37496.82,0
3585740000000000.0,02-08-2020 13:43,fraud_Stracke-Lemke,58.91,34.2956,-99.7494,48812.44,0
4450830000000000.0,05-07-2020 11:48,"fraud_Streich, Hansen and Veum",59.04,34.5906,-95.38,31949.44,0
347073000000000.0,01-12-2020 21:15,"fraud_Gutmann, McLaughlin and Wiza",82.57,44.6873,-104.4414,40830.26,0
213120000000000.0,04-08-2020 01:16,fraud_Pacocha-Bauch,14.04,32.955,-92.587,4283.89,0
343464000000000.0,30-11-2020 04:16,fraud_Cruickshank-Mills,133.05,35.8072,-78.0892,45588.99,0
38859500000000.0,29-06-2020 21:28,fraud_Collier LLC,25.78,42.1808,-112.262,46111.4,0
4482430000000000.0,08-10-2020 02:11,fraud_Mohr-Bayer,2.1,38.8265,-82.1364,20264.81,0
4586810000000000.0,28-12-2020 17:10,"fraud_Fadel, Mertz and Rippin",75.79,32.5486,-80.307,39243.7,0
6011690000000000.0,14-12-2020 20:51,"fraud_McLaughlin, Armstrong and Koepp",5.84,45.6675,-93.2433,31095.7,0
3553630000000000.0,18-12-2020 10:13,"fraud_Casper, Hand and Zulauf",127.57,48.34,-122.3456,15586.45,0
376445000000000.0,05-10-2020 16:41,fraud_Lynch-Wisozk,49.34,41.1558,-101.136,44072.85,0
4.12873e+18,28-07-2020 01:22,"fraud_Jenkins, Hauck and Friesen",48.37,31.3833,-95.0619,21749.14,0
2288750000000000.0,06-07-2020 05:15,"fraud_Baumbach, Strosin and Nicolas",3.56,35.0561,-106.5506,45639.3,0
378279000000000.0,01-12-2020 20:49,fraud_Boyer-Haley,5.19,44.0385,-123.0614,23026.33,0
6011710000000000.0,14-12-2020 00:43,fraud_Vandervort-Funk,100.06,42.8678,-71.042,28171.93,0
4.2554e+18,12-08-2020 18:47,"fraud_Schumm, McLaughlin and Carter",76.92,32.69,-96.9177,23179.86,0
2254800000000000.0,07-11-2020 04:01,fraud_Corwin-Collins,50.32,30.946,-83.2474,41544.26,0
345060000000000.0,01-07-2020 18:31,fraud_Streich Ltd,12.62,42.5232,-72.811,14274.67,0
213174000000000.0,14-09-2020 05:48,fraud_Koss and Sons,100.45,41.2244,-86.6966,5645.09,0
2703190000000000.0,28-07-2020 12:11,"fraud_Ruecker, Beer and Collier",6.63,36.0788,-81.1781,35872.89,0
30343300000000.0,14-07-2020 22:36,fraud_Kertzmann LLC,17.79,41.4622,-79.1306,35194.97,0
4.64685e+18,20-12-2020 10:31,"fraud_Schumm, Bauch and Ondricka",239.76,40.732,-73.1,48155.69,0
3512370000000000.0,28-06-2020 17:35,fraud_Reichel LLC,13.55,38.4305,-90.387,7060.92,0
6011440000000000.0,23-09-2020 18:24,fraud_Roob-Okuneva,58.02,34.2853,-91.3336,28783.4,0
676373000000.0,16-07-2020 12:45,fraud_Schroeder Group,93.16,39.7562,-98.4462,48733.87,0
376445000000000.0,01-11-2020 12:32,"fraud_Ruecker, Beer and Collier",2.62,41.1558,-101.136,28414.68,0
3547560000000000.0,17-11-2020 15:04,fraud_Tromp Group,2.41,44.5232,-86.2061,16897.09,0
3556610000000000.0,26-09-2020 03:21,fraud_Conroy-Cruickshank,63.0,29.0393,-95.4401,4507.15,0
4147610000000000.0,17-08-2020 16:11,"fraud_Durgan, Gislason and Spencer",43.88,44.1111,-94.9134,35027.75,0
4.31958e+18,26-07-2020 07:17,"fraud_Raynor, Feest and Miller",74.02,37.1788,-82.695,1726.64,0
4586260000000.0,19-08-2020 10:52,fraud_Kuphal-Bartoletti,299.66,40.1362,-95.2138,35924.99,0
370612000000000.0,15-12-2020 16:45,fraud_Jacobi Inc,29.97,40.1159,-74.8536,24903.57,0
3506040000000000.0,03-08-2020 16:31,fraud_Leannon-Nikolaus,3.75,38.1372,-81.5962,49103.64,0
